"event_number","event_number_niskin","ship","cruise_ID","datetime","latitude","longitude","depth","replicate","nitrate_nitrite","ammonium","silicate","phosphate","iode_quality_flag_phosphate"
"MVCO_278","MVCO_278_01",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,14,"b",0.334,1.311,1.346,0.099,1
"MVCO_278","MVCO_278_02",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,10,"a",0.057,0.194,1.78,0,1
"MVCO_278","MVCO_278_02",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,10,"b",0.104,0.99,1.366,0,1
"MVCO_278","MVCO_278_03",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,6,"a",0,0.88,1.287,0,1
"MVCO_278","MVCO_278_03",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,6,"b",0.179,0.63,1.051,0,1
"MVCO_278","MVCO_278_04",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,0,"a",0.286,1.941,1.376,0,1
"MVCO_278","MVCO_278_04",NA,NA,2011-09-27 17:30:00,41.325,-70.5667,0,"b",0.276,1.571,0.837,0.124,1
"MVCO_279","MVCO_279_01",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,12,"a",0.477,2.362,10.433,0.216,1
"MVCO_279","MVCO_279_01",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,12,"b",0.34,2.252,11.122,0.23,1
"MVCO_279","MVCO_279_02",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,6,"a",0.478,1.511,9.143,0.134,1
"MVCO_279","MVCO_279_02",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,6,"b",0.24,1.17,8.247,0.164,1
"MVCO_279","MVCO_279_03",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,2,"a",0.271,1.321,7.036,0.162,1
"MVCO_279","MVCO_279_03",NA,NA,2011-10-06 18:30:00,41.3366,-70.5664,2,"b",0.269,1.19,6.859,0.156,1
"MVCO_280","MVCO_280_00",NA,NA,2011-10-11 22:30:00,41.325,-70.5667,0,"a",0.106,1.994,4.359,0.069,1
"MVCO_280","MVCO_280_00",NA,NA,2011-10-11 22:30:00,41.325,-70.5667,0,"b",0.157,1.054,4.428,0.075,1
"MVCO_281","MVCO_281_01",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,14,"a",0.977,2.172,12.992,0.098,1
"MVCO_281","MVCO_281_01",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,14,"b",1.036,2.132,12.303,0.175,1
"MVCO_281","MVCO_281_02",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,10,"a",0.804,1.991,10.137,0.14,1
"MVCO_281","MVCO_281_02",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,10,"b",0.807,1.851,10.334,0.14,1
"MVCO_281","MVCO_281_03",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,6,"a",1.135,1.593,11.22,0.127,1
"MVCO_281","MVCO_281_03",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,6,"b",0.915,2.102,10.925,0.134,1
"MVCO_281","MVCO_281_04",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,0,"a",0.803,2.192,10.827,0.142,1
"MVCO_281","MVCO_281_04",NA,NA,2011-10-24 18:10:00,41.325,-70.5667,0,"b",0.822,2.042,10.827,0.105,1
"MVCO_282","MVCO_282_01",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,15,"a",0.606,1.961,8.7,0.166,1
"MVCO_282","MVCO_282_01",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,15,"b",0.579,1.581,8.503,0.146,1
"MVCO_282","MVCO_282_02",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,10,"a",0.525,1.381,6.101,0.129,1
"MVCO_282","MVCO_282_02",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,10,"b",0.661,1.471,6.593,0.154,1
"MVCO_282","MVCO_282_03",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,6,"a",0.63,1.691,5.904,0.173,1
"MVCO_282","MVCO_282_03",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,6,"b",0.549,1.481,6.072,0.147,1
"MVCO_282","MVCO_282_04",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,0,"a",0.758,2.192,6.249,0.171,1
"MVCO_282","MVCO_282_04",NA,NA,2011-10-31 19:00:00,41.325,-70.5667,0,"b",0.689,2.682,6.2,0.219,1
"MVCO_283","MVCO_283_01",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,15,"a",3.042,0.245,0.881,0.146,1
"MVCO_283","MVCO_283_01",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,15,"b",3.8,0.814,1.187,0.097,1
"MVCO_283","MVCO_283_02",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,10,"a",0.914,0.844,0.665,0.107,1
"MVCO_283","MVCO_283_02",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,10,"b",1.587,1.082,0.767,0.118,1
"MVCO_283","MVCO_283_03",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,4,"a",2.203,1.019,0.86,0.123,1
"MVCO_283","MVCO_283_03",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,4,"b",1.758,1.148,1.248,0.099,1
"MVCO_283","MVCO_283_04",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,2,"a",0.867,0.589,0.976,0.111,1
"MVCO_283","MVCO_283_04",NA,NA,2011-11-22 14:40:00,41.325,-70.5683,2,"b",1.87,0.912,1.055,0.094,1
"MVCO_284","MVCO_284_01",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,15,"a",1,0.955,0.746,0.118,1
"MVCO_284","MVCO_284_01",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,15,"b",0.69,1.117,0.651,0.163,1
"MVCO_284","MVCO_284_02",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,10,"a",1.354,0.836,1.157,0.133,1
"MVCO_284","MVCO_284_02",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,10,"b",0.855,1.106,0.613,0.144,1
"MVCO_284","MVCO_284_03",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,4,"a",0.681,0.939,0.743,0.103,1
"MVCO_284","MVCO_284_03",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,4,"b",1.061,0.729,0.811,0.064,1
"MVCO_284","MVCO_284_04",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,2,"a",0.602,0.257,0.66,0.126,1
"MVCO_284","MVCO_284_04",NA,NA,2011-11-22 15:50:00,41.3233,-70.5667,2,"b",1.475,0.321,1.37,0.099,1
"MVCO_285","MVCO_285_01",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,15,"a",1.112,0.163,1.319,0.089,1
"MVCO_285","MVCO_285_01",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,15,"b",1.233,0.483,1.309,0.093,1
"MVCO_285","MVCO_285_02",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,10,"a",0.79,0.547,0.612,0.123,1
"MVCO_285","MVCO_285_02",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,10,"b",0.876,0.385,0.776,0.097,1
"MVCO_285","MVCO_285_03",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,4,"a",1.465,0.413,1.268,0.058,1
"MVCO_285","MVCO_285_03",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,4,"b",1.182,0.095,1.268,0.105,1
"MVCO_285","MVCO_285_04",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,2,"a",1.112,0.525,1.086,0.094,1
"MVCO_285","MVCO_285_04",NA,NA,2011-11-22 17:20:00,41.325,-70.5667,2,"b",1.091,0.235,1.177,0.092,1
"MVCO_286","MVCO_286_01",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,15,"a",1.364,0.634,1.319,0.077,1
"MVCO_286","MVCO_286_01",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,15,"b",1.344,0.745,1.268,0,1
"MVCO_286","MVCO_286_02",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,10,"a",1.425,1,1.01,0.055,1
"MVCO_286","MVCO_286_02",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,10,"b",1.389,0.672,0.671,0,1
"MVCO_286","MVCO_286_03",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,4,"a",1.182,0.802,1.086,0.058,1
"MVCO_286","MVCO_286_03",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,4,"b",1.304,0.812,1.268,0,1
"MVCO_286","MVCO_286_04",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,2.3,"a",1.566,0.481,1.177,0.054,1
"MVCO_286","MVCO_286_04",NA,NA,2011-11-22 19:05:00,41.3233,-70.5716,2.3,"b",1.722,0.758,1.126,0,1
"MVCO_287","MVCO_287_01",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,15,"a",0.114,0.455,1.802,0.068,1
"MVCO_287","MVCO_287_01",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,15,"b",0.07,0.593,1.802,0.052,1
"MVCO_287","MVCO_287_02",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,10,"a",0.12,0.527,1.812,0.061,1
"MVCO_287","MVCO_287_02",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,10,"b",0.097,0.496,1.792,0,1
"MVCO_287","MVCO_287_03",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,6,"a",0.181,0.684,1.884,0.056,1
"MVCO_287","MVCO_287_03",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,6,"b",0.154,0.113,1.792,0,1
"MVCO_287","MVCO_287_04",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,0,"a",0.65,0.11,7.32,0.141,1
"MVCO_287","MVCO_287_04",NA,NA,2011-12-12 19:15:00,41.325,-70.5667,0,"b",0.542,0.161,7.187,0.128,1
"MVCO_288","MVCO_288_01",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,15,"a",0,0.339,6.901,0.117,1
"MVCO_288","MVCO_288_01",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,15,"b",0,0.159,7.115,0.07,1
"MVCO_288","MVCO_288_02",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,10,"a",0.166,0.58,3.433,0.063,1
"MVCO_288","MVCO_288_02",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,10,"b",0.122,0.716,3.348,0.081,1
"MVCO_288","MVCO_288_03",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,6,"a",0,0.255,3.358,0.089,1
"MVCO_288","MVCO_288_03",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,6,"b",0,0,3.645,0.083,1
"MVCO_288","MVCO_288_04",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,0,"a",0,0.612,2.703,0.126,1
"MVCO_288","MVCO_288_04",NA,NA,2012-01-09 20:00:00,41.325,-70.5667,0,"b",0,0.403,2.846,0.126,1
"MVCO_289","MVCO_289_01",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,15,"a",0,0.123,0.598,0,1
"MVCO_289","MVCO_289_01",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,15,"b",0,1.016,0.569,0,1
"MVCO_289","MVCO_289_02",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,10,"a",0,0.581,0.662,0.084,1
"MVCO_289","MVCO_289_02",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,10,"b",0,0.844,0.584,0.078,1
"MVCO_289","MVCO_289_03",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,6,"a",0,0,0.572,0,1
"MVCO_289","MVCO_289_03",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,6,"b",0,0.573,0.59,0,1
"MVCO_289","MVCO_289_04",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,0,"a",0,0.851,2.877,0,1
"MVCO_289","MVCO_289_04",NA,NA,2012-02-08 20:30:00,41.325,-70.5667,0,"b",0,0.867,2.877,0,1
"MVCO_290","MVCO_290_01",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,15,"a",0,0.436,0.606,0,1
"MVCO_290","MVCO_290_01",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,15,"b",0,0.882,0.638,0,1
"MVCO_290","MVCO_290_02",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,10,"a",0,0.203,0.614,0,1
"MVCO_290","MVCO_290_02",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,10,"b",0,0,0.625,0,1
"MVCO_290","MVCO_290_03",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,6,"a",0,0.779,0.63,0.092,1
"MVCO_290","MVCO_290_03",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,6,"b",0,0.462,0.611,0,1
"MVCO_290","MVCO_290_04",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,0,"a",0,0.545,3.757,0,1
"MVCO_290","MVCO_290_04",NA,NA,2012-02-15 18:15:00,41.325,-70.5667,0,"b",0,0.941,3.931,0,1
"MVCO_291","MVCO_291_01",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,15.5,"a",0.143,0,0.93,0.145,1
"MVCO_291","MVCO_291_01",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,15.5,"b",0,0.453,0.476,0.135,1
"MVCO_291","MVCO_291_02",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,10,"a",0,0,1.085,0,1
"MVCO_291","MVCO_291_02",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,10,"b",0.139,0.351,0.38,0.069,1
"MVCO_291","MVCO_291_03",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,4,"a",0.141,0.779,0.554,0.148,1
"MVCO_291","MVCO_291_03",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,4,"b",0.193,0.282,0.395,0.093,1
"MVCO_291","MVCO_291_04",NA,NA,2012-03-06 15:50:00,41.325,-70.5667,2.8,"a",0.152,0.328,0.521,0.052,1
"MVCO_292","MVCO_292_01",NA,NA,2012-03-06 17:30:00,41.325,-70.565,15.7,"a",0,0.747,0.322,0.153,1
"MVCO_292","MVCO_292_01",NA,NA,2012-03-06 17:30:00,41.325,-70.565,15.7,"b",0,0.258,0.608,0.162,1
"MVCO_292","MVCO_292_02",NA,NA,2012-03-06 17:30:00,41.325,-70.565,10,"a",0,1.036,0.471,0.051,1
"MVCO_292","MVCO_292_02",NA,NA,2012-03-06 17:30:00,41.325,-70.565,10,"b",0,1.193,0.423,0.106,1
"MVCO_292","MVCO_292_03",NA,NA,2012-03-06 17:30:00,41.325,-70.565,4,"a",0.063,1.212,0.489,0.178,1
"MVCO_292","MVCO_292_03",NA,NA,2012-03-06 17:30:00,41.325,-70.565,4,"b",0,0.902,0.647,0.15,1
"MVCO_292","MVCO_292_04",NA,NA,2012-03-06 17:30:00,41.325,-70.565,2.7,"a",0,1.026,0.453,0.134,1
"MVCO_292","MVCO_292_04",NA,NA,2012-03-06 17:30:00,41.325,-70.565,2.7,"b",0.163,0.807,0.294,0.095,1
"MVCO_293","MVCO_293_01",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,15.5,"a",0,0.175,0.788,0.17,1
"MVCO_293","MVCO_293_01",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,15.5,"b",0,0.359,0.681,0.105,1
"MVCO_293","MVCO_293_02",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,10,"a",0,0.498,0.311,0.152,1
"MVCO_293","MVCO_293_02",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,10,"b",0,0.522,0.667,0.135,1
"MVCO_293","MVCO_293_03",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,4,"a",0,0.35,0.614,0.134,1
"MVCO_293","MVCO_293_03",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,4,"b",0,0.264,0.657,0.166,1
"MVCO_293","MVCO_293_04",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,2.5,"a",0,0.31,0.349,0.117,1
"MVCO_293","MVCO_293_04",NA,NA,2012-03-06 19:14:00,41.3233,-70.565,2.5,"b",0,0.536,0.514,0.109,1
"MVCO_294","MVCO_294_01",NA,NA,2012-03-06 20:36:00,41.325,-70.565,15.5,"a",0,0.33,0.648,0.136,1
"MVCO_294","MVCO_294_01",NA,NA,2012-03-06 20:36:00,41.325,-70.565,15.5,"b",0.101,0.675,0.492,0.109,1
"MVCO_294","MVCO_294_02",NA,NA,2012-03-06 20:36:00,41.325,-70.565,10,"a",0,0.422,0.693,0.159,1
"MVCO_294","MVCO_294_02",NA,NA,2012-03-06 20:36:00,41.325,-70.565,10,"b",0,0.319,0.712,0.107,1
"MVCO_294","MVCO_294_03",NA,NA,2012-03-06 20:36:00,41.325,-70.565,4,"a",0,0.412,0.746,0.112,1
"MVCO_294","MVCO_294_03",NA,NA,2012-03-06 20:36:00,41.325,-70.565,4,"b",0,0.693,0.755,0.184,1
"MVCO_294","MVCO_294_04",NA,NA,2012-03-06 20:36:00,41.325,-70.565,2.8,"a",0.101,0.598,0.742,0.137,1
"MVCO_294","MVCO_294_04",NA,NA,2012-03-06 20:36:00,41.325,-70.565,2.8,"b",0,0.294,0.806,0.181,1
"MVCO_295","MVCO_295_01",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,15,"a",0,0,2.949,0.205,1
"MVCO_295","MVCO_295_01",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,15,"b",0,0,3.275,0.24,1
"MVCO_295","MVCO_295_02",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,10,"a",0,0.292,4.433,0.251,1
"MVCO_295","MVCO_295_02",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,10,"b",0.286,1.113,3.603,0.208,1
"MVCO_295","MVCO_295_03",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,6,"a",0.092,1.252,6.39,0.193,1
"MVCO_295","MVCO_295_03",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,6,"b",0.277,0.234,9.085,0.167,1
"MVCO_295","MVCO_295_04",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,0,"a",0,0.517,3.254,0.191,1
"MVCO_295","MVCO_295_04",NA,NA,2012-04-20 18:30:00,41.325,-70.5667,0,"b",0,0.501,2.872,0.115,1
"MVCO_296","MVCO_296_01",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,15,"a",0,0.845,9.277,0.354,1
"MVCO_296","MVCO_296_01",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,15,"b",0,1.091,9.738,0.228,1
"MVCO_296","MVCO_296_02",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,10,"a",0,0.446,9.179,0.15,1
"MVCO_296","MVCO_296_02",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,10,"b",0,0.629,9.999,0.185,1
"MVCO_296","MVCO_296_03",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,6,"a",0,1.039,8.608,0.29,1
"MVCO_296","MVCO_296_03",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,6,"b",0,0.581,9.047,0.206,1
"MVCO_296","MVCO_296_04",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,2,"a",0,1.915,6.036,0.19,1
"MVCO_296","MVCO_296_04",NA,NA,2012-06-15 16:15:00,41.325,-70.5667,2,"b",0,1.792,5.874,0.199,1
"MVCO_297","MVCO_297_01",NA,NA,2012-07-10 15:57:00,41.325,-70.565,15,"a",0,1.748,2.485,0.263,1
"MVCO_297","MVCO_297_01",NA,NA,2012-07-10 15:57:00,41.325,-70.565,15,"b",0,1.744,2.869,0.286,1
"MVCO_297","MVCO_297_02",NA,NA,2012-07-10 15:57:00,41.325,-70.565,10,"a",0,1.097,2.99,0.231,1
"MVCO_297","MVCO_297_02",NA,NA,2012-07-10 15:57:00,41.325,-70.565,10,"b",0,1.174,3.128,0.229,1
"MVCO_297","MVCO_297_03",NA,NA,2012-07-10 15:57:00,41.325,-70.565,4,"a",0,0.303,3.393,0.191,1
"MVCO_297","MVCO_297_03",NA,NA,2012-07-10 15:57:00,41.325,-70.565,4,"b",0.47,3.276,3.557,0,1
"MVCO_297","MVCO_297_04",NA,NA,2012-07-10 15:57:00,41.325,-70.565,2,"a",0,1.32,2.275,0.192,1
"MVCO_297","MVCO_297_04",NA,NA,2012-07-10 15:57:00,41.325,-70.565,2,"b",0.505,5.994,3.484,0,1
"MVCO_298","MVCO_298_01",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,15,"a",0.829,6.111,3.483,0,1
"MVCO_298","MVCO_298_01",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,15,"b",0,1.427,2.892,0.208,1
"MVCO_298","MVCO_298_02",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,10,"a",0,2.604,2.075,0.22,1
"MVCO_298","MVCO_298_02",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,10,"b",0,0.35,3.295,0.137,1
"MVCO_298","MVCO_298_03",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,4,"a",0,1.826,2.176,0.204,1
"MVCO_298","MVCO_298_03",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,4,"b",0,0.844,2.603,0.289,1
"MVCO_298","MVCO_298_04",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,2,"a",0,1.035,1.505,0.227,1
"MVCO_298","MVCO_298_04",NA,NA,2012-07-10 16:53:00,41.325,-70.5633,2,"b",0.167,2.254,2.891,0,1
"MVCO_299","MVCO_299_01",NA,NA,2012-07-10 18:45:00,41.325,-70.565,15,"a",0,0.466,3.321,0.292,1
"MVCO_299","MVCO_299_01",NA,NA,2012-07-10 18:45:00,41.325,-70.565,15,"b",0,0.55,3.116,0.251,1
"MVCO_299","MVCO_299_02",NA,NA,2012-07-10 18:45:00,41.325,-70.565,10,"a",0,0.489,3.365,0.213,1
"MVCO_299","MVCO_299_02",NA,NA,2012-07-10 18:45:00,41.325,-70.565,10,"b",0,0.944,3.882,0.188,1
"MVCO_299","MVCO_299_03",NA,NA,2012-07-10 18:45:00,41.325,-70.565,4,"a",0,1.39,2.213,0.21,1
"MVCO_299","MVCO_299_03",NA,NA,2012-07-10 18:45:00,41.325,-70.565,4,"b",0,1.21,3.069,0.203,1
"MVCO_299","MVCO_299_04",NA,NA,2012-07-10 18:45:00,41.325,-70.565,2,"a",0,0.701,3.324,0.328,1
"MVCO_299","MVCO_299_04",NA,NA,2012-07-10 18:45:00,41.325,-70.565,2,"b",0.057,2.125,3.081,0.226,1
"MVCO_300","MVCO_300_00",NA,NA,2012-07-10 14:15:00,41.325,-70.565,0,"a",0.411,3.692,4.19,0.012,1
"MVCO_300","MVCO_300_00",NA,NA,2012-07-10 14:15:00,41.325,-70.565,0,"b",0.326,2.62,7.058,0,1
"MVCO_301","MVCO_301_01",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,15,"a",0,1.594,2.175,0.214,1
"MVCO_301","MVCO_301_01",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,15,"b",0.044,2.133,1.744,0.229,1
"MVCO_301","MVCO_301_02",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,10,"b",0.301,3.204,2.616,0.241,1
"MVCO_301","MVCO_301_03",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,4,"a",0,1.866,2.617,0.221,1
"MVCO_301","MVCO_301_03",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,4,"b",0,2.961,2.35,0.259,1
"MVCO_301","MVCO_301_04",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,2,"a",0,1.503,2.16,0.219,1
"MVCO_301","MVCO_301_04",NA,NA,2012-07-10 19:19:00,41.3267,-70.5633,2,"b",0,1.722,1.462,0.231,1
"MVCO_302","MVCO_302_00",NA,NA,2012-08-20 14:40:00,41.325,-70.565,0,"a",0,1.534,3.663,0.249,1
"MVCO_302","MVCO_302_00",NA,NA,2012-08-20 14:40:00,41.325,-70.565,0,"b",0,0,3.622,0.156,1
"MVCO_303","MVCO_303_00",NA,NA,2012-09-14 17:30:00,41.325,-70.565,0,"a",0,0.289,6.349,0.273,1
"MVCO_303","MVCO_303_00",NA,NA,2012-09-14 17:30:00,41.325,-70.565,0,"b",0,0.284,6.335,0.234,1
"MVCO_304","MVCO_304_00",NA,NA,2012-10-08 19:30:00,41.325,-70.565,0,"a",0.042,0.95,4.482,0.646,3
"MVCO_304","MVCO_304_00",NA,NA,2012-10-08 19:30:00,41.325,-70.565,0,"b",0.04,0,4.464,0.412,3
"MVCO_304","MVCO_304_01",NA,NA,2012-10-08 19:30:00,41.325,-70.565,14.5,"a",0.529,1.657,4.288,0.796,3
"MVCO_304","MVCO_304_01",NA,NA,2012-10-08 19:30:00,41.325,-70.565,14.5,"b",0.684,1.709,4.456,0.736,3
"MVCO_304","MVCO_304_02",NA,NA,2012-10-08 19:30:00,41.325,-70.565,10,"a",0.315,1.346,3.719,0.618,3
"MVCO_304","MVCO_304_02",NA,NA,2012-10-08 19:30:00,41.325,-70.565,10,"b",0.766,1.575,3.742,0.613,3
"MVCO_304","MVCO_304_03",NA,NA,2012-10-08 19:30:00,41.325,-70.565,6,"a",0.366,1.032,2.842,0.499,3
"MVCO_304","MVCO_304_03",NA,NA,2012-10-08 19:30:00,41.325,-70.565,6,"b",0.253,1.041,2.891,0.488,3
"MVCO_304","MVCO_304_04",NA,NA,2012-10-08 19:30:00,41.325,-70.565,2,"a",0,0,6.8,0.459,3
"MVCO_304","MVCO_304_04",NA,NA,2012-10-08 19:30:00,41.325,-70.565,2,"b",0.101,0,6.846,0.302,3
"MVCO_305","MVCO_305_01",NA,NA,2012-11-06 16:13:00,41.325,-70.565,15,"a",0.838,1.532,4.589,0.374,3
"MVCO_305","MVCO_305_01",NA,NA,2012-11-06 16:13:00,41.325,-70.565,15,"b",0.968,1.532,5.002,0.426,3
"MVCO_305","MVCO_305_02",NA,NA,2012-11-06 16:13:00,41.325,-70.565,10,"a",0.859,2.044,4.643,0.46,3
"MVCO_305","MVCO_305_02",NA,NA,2012-11-06 16:13:00,41.325,-70.565,10,"b",0.828,1.311,4.642,0.33,3
"MVCO_305","MVCO_305_03",NA,NA,2012-11-06 16:13:00,41.325,-70.565,6,"a",0.82,1.171,4.685,0.436,3
"MVCO_305","MVCO_305_03",NA,NA,2012-11-06 16:13:00,41.325,-70.565,6,"b",0.831,1.273,5.124,0.429,3
"MVCO_305","MVCO_305_04",NA,NA,2012-11-06 16:13:00,41.325,-70.565,2,"a",0.809,1.437,6.087,0.406,3
"MVCO_305","MVCO_305_04",NA,NA,2012-11-06 16:13:00,41.325,-70.565,2,"b",0.767,0,6.664,0.466,3
"MVCO_306","MVCO_306_01",NA,NA,2013-01-11 18:08:00,41.325,-70.565,15.5,"a",2.564,0,4.847,0.358,3
"MVCO_306","MVCO_306_01",NA,NA,2013-01-11 18:08:00,41.325,-70.565,15.5,"b",2.58,0,4.228,0.512,3
"MVCO_306","MVCO_306_02",NA,NA,2013-01-11 18:08:00,41.325,-70.565,10,"a",2.954,0,3.973,0.408,3
"MVCO_306","MVCO_306_02",NA,NA,2013-01-11 18:08:00,41.325,-70.565,10,"b",2.607,0,4.139,0.516,3
"MVCO_306","MVCO_306_03",NA,NA,2013-01-11 18:08:00,41.325,-70.565,6,"a",3.011,0,3.975,0.488,3
"MVCO_306","MVCO_306_03",NA,NA,2013-01-11 18:08:00,41.325,-70.565,6,"b",2.975,0,4.963,0.549,3
"MVCO_306","MVCO_306_04",NA,NA,2013-01-11 18:08:00,41.325,-70.565,2,"a",2.83,0,3.752,0.567,3
"MVCO_306","MVCO_306_04",NA,NA,2013-01-11 18:08:00,41.325,-70.565,2,"b",2.872,0,3.349,0.503,3
